f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f101,f102,f103,f104,iscase
-147.3034363,-577.6123047,85.85512543,-342.2221375,146.9754333,-95.32603455,59.16779327,38.06360626,74.50038147,-66.99551392,34.88088989,-11.26676559,90.78665161,-38.18333054,31.92075348,19.84539223,45.65978241,-51.75078583,21.30443001,4.700225353,41.97749329,-62.13763428,24.21128654,-4.089656353,29.44763947,19.84539223,14.46015453,-1.908745408,27.69482422,-57.1300621,18.61997032,-10.36145973,20.9940834,-47.2445755,13.30446148,-11.26012325,48.27331543,-21.27395248,15.16460037,6.726715088,7.527447224,-66.63525391,16.39224052,-19.96972275,39.52360153,19.84539223,13.9506731,4.719491959,24.67238808,-29.28527451,13.62127399,-3.92946887,0.221504616,0.191327069,1,0.000933743,0.359220237,0.33145529,1,0.000265348,0.384156466,0.336775392,1,19.84539223,0.328233987,0.286524683,1,0.000491853,0.317367524,0.271296412,1,0.000497356,0.30842796,0.252720177,1,0.000718937,0.378480136,0.322021723,1,0.001226567,0.323049575,0.261752039,1,19.84539223,0.273812741,0.204645842,1,0.001475567,0.250728816,1,0.00025476,0.266814828,0.212044761,1
-175.1588745,-597.4648438,92.51665497,-328.8641052,132.2881165,-96.33216858,56.28031158,43.63824081,87.60998535,-94.77853394,46.75172424,-20.53228378,72.35502625,-66.80848694,36.58086014,14.2003088,39.28001022,-53.55514145,20.37279129,-3.607836008,48.53899384,-64.93327332,28.33781433,-3.663296938,43.31398392,14.2003088,20.1288414,-1.947677016,23.77021408,-54.83159637,20.0434494,-9.953655243,41.36112213,-36.0761795,17.64667702,-7.063901901,45.62138367,-21.71408463,16.70803833,7.498106003,10.20637131,-54.22953415,17.33522034,-18.39606094,44.1019516,14.2003088,14.97954178,9.738331795,18.55547714,-28.82868958,11.96353722,-3.469952822,0.205935909,0.175720215,1,0.002495606,0.340295047,0.433571666,1,0.00190152,0.342517853,0.450708181,1,14.2003088,0.386066318,0.446486264,1,0.002766026,0.321527958,0.391535759,1,0.002216819,0.325649381,0.337092936,1,0.002283548,0.39334172,0.429778457,1,0.001022168,0.364278972,0.378501803,1,14.2003088,0.306940466,0.251482874,1,0.000824504,0.348722368,1,0.010572712,0.308493108,0.310516626,1
-120.2437744,-529.4873657,74.90124512,-302.4906006,132.5265808,-77.39144897,56.28817368,41.74163818,88.04151154,-81.14441681,37.91410828,-12.43879128,68.10296631,-60.73503113,30.64227486,4.03674221,35.08161545,-69.89427185,23.03275871,-3.352669239,27.9523468,-69.79490662,23.52407646,-2.502005816,27.87379837,4.03674221,15.28023243,0.662630081,37.67891312,-47.34977722,17.54708481,-1.831133604,27.74731445,-58.23591614,19.42679787,-16.67775345,50.76408386,-15.89989853,15.87805462,11.02833462,13.56512451,-42.62184143,14.30213928,-19.47232628,32.43748093,4.03674221,13.52245426,3.327658415,26.189785,-21.55796051,10.11406136,-0.027548766,0.233840382,0.193572998,1,0.001956311,0.297724426,0.280116171,1,0.002050914,0.337391317,0.33254388,1,4.03674221,0.386490822,0.396557897,1,0.000415875,0.294704914,0.281669378,1,0.001682992,0.313327104,0.2626701,1,0.000669784,0.287357539,0.242480308,1,0.000361352,0.331509054,0.272069842,1,4.03674221,0.308060944,0.219754651,1,0.001585881,0.246180773,1,0.001357847,0.376914173,0.340550721,1
-142.4322815,-516.4535522,76.94791412,-315.3484192,142.3573608,-61.0214119,47.34323502,48.5164566,76.63848877,-63.94271088,31.29798698,-10.76799297,72.3549881,-61.29064178,30.13750076,5.951658726,47.84864807,-66.65731812,26.70679855,-5.305061817,47.15913391,-53.19591522,22.26646996,5.306139469,26.83742523,5.951658726,15.97095299,-0.788932323,20.21437836,-63.08612442,18.63564873,-10.35814762,34.53393936,-39.87033081,17.79862404,-5.825901508,39.79920197,-25.44570541,15.87762833,5.689932823,6.937630653,-61.80006027,16.27873039,-21.3390274,51.04512024,5.951658726,14.44264698,7.844273567,21.80638504,-25.65621376,11.26959038,-3.95792675,0.207557096,0.146285208,1,0.004500656,0.31192556,0.305217028,1,0.001323672,0.351733893,0.332545489,1,5.951658726,0.36936453,0.360955477,1,0.000325354,0.372067541,0.392860293,1,0.000196075,0.355417758,0.389977127,1,0.002040369,0.379892677,0.378237635,1,0.000555488,0.372826427,0.373595834,1,5.951658726,0.347757548,0.305181116,1,0.000609742,0.322797954,1,0.001017341,0.333322227,0.281749159,1
-138.0541992,-550.6676636,80.46968842,-304.3309326,138.784729,-70.50695801,59.33444214,36.20085144,74.09065247,-65.62244415,39.40133667,-0.944955051,82.98566437,-53.68095779,31.06345558,5.555089474,44.63735199,-55.95423889,22.12516212,-9.341383934,37.36771774,-72.80465698,23.8782959,1.63114357,31.44818687,5.555089474,14.79023552,1.08924222,25.77201271,-63.24580383,19.16717911,-7.198068619,20.02324104,-36.0122757,12.68999577,-10.57511139,40.25176239,-14.49159241,12.93129253,7.493608952,9.730478287,-57.11513519,16.53479767,-15.44310093,41.60249329,5.555089474,14.07986069,10.93177032,16.82221794,-23.80566788,11.65140247,-3.981524706,0.253795389,0.249312551,1,0.000970861,0.346314639,0.356514484,1,0.002590014,0.398397058,0.427585959,1,5.555089474,0.363479346,0.412120372,1,0.001361503,0.349710882,0.333156675,1,0.00115054,0.299303502,0.291735947,1,0.001380119,0.306109756,0.273087889,1,0.001196136,0.328861266,0.294198006,1,5.555089474,0.3627159,0.326941937,0.991826952,0.000908678,0.264760822,1,0.000952993,0.267719746,0.273857057,1
-165.1049347,-532.7567139,86.71103668,-311.374115,145.6864319,-76.99925232,56.52377701,41.20463943,75.79780579,-76.20895386,36.95516205,-10.7677784,76.91994476,-78.99345398,35.60587692,-0.86607945,41.93558884,-65.72581482,24.36450386,-11.70162201,37.32286835,-47.76052094,18.35025978,3.499853373,30.60929871,-0.86607945,16.62700462,0.720957637,25.92572021,-63.97720337,18.79066086,-7.267651081,27.0676384,-37.60384369,16.33355713,-6.102728844,38.35692978,-14.90327072,11.33306026,5.698633194,9.534660339,-57.44926453,17.56250191,-19.19040298,34.89539337,-0.86607945,14.6640749,8.745819092,17.51720047,-32.07369995,12.24915886,-6.100376129,0.210667667,0.209061472,1,0.002138058,0.389257252,0.464466333,1,0.000776171,0.352502197,0.465430617,1,-0.86607945,0.358958364,0.359261632,1,0.00144285,0.320702255,0.303367078,1,0.000603778,0.309102744,0.299309403,1,0.000619183,0.285006613,0.233068138,1,0.000532236,0.235721231,0.207140014,1,-0.86607945,0.274724215,0.205602735,0.889683604,0.000540532,0.227310315,1,0.001532155,0.29586035,0.310999751,1
-147.0696259,-607.8364868,101.4163208,-341.7767334,135.9785767,-68.07128906,53.3204689,43.99673843,75.58876038,-82.26979065,40.29500961,-5.683156967,84.08462524,-70.34953308,30.64259529,9.721199989,34.57056808,-50.7163353,22.73098755,-4.079734802,40.64344788,-58.51696014,23.34963036,6.975634098,36.09257507,9.721199989,20.82372475,8.049872398,25.79739571,-45.61258316,18.28138351,-2.456511259,27.27124023,-35.8074646,17.26265144,-3.368613958,42.87847519,-16.7850647,14.0527792,12.70280647,24.0630455,-51.44862366,17.50070572,-12.74932671,34.39664078,9.721199989,12.60048199,6.878473282,29.07586479,-38.71943283,13.78103447,-3.381833315,0.226316673,0.207043159,1,0.00067202,0.372652441,0.427837014,1,0.000899327,0.326346695,0.437790751,1,9.721199989,0.357511669,0.395078331,1,0.001260516,0.348062694,0.432097226,1,0.003864535,0.332552344,0.39811334,1,0.00449498,0.362440467,0.383766502,1,0.001323592,0.35463351,0.37221998,1,9.721199989,0.300458372,0.272530973,1,0.000935209,0.293328643,1,0.00235686,0.27891326,0.289750725,1
-151.930191,-550.3259277,86.19528198,-308.4112854,149.8640137,-122.4721375,78.03213501,24.75935173,69.46466064,-79.68491364,40.1812973,-8.787252426,97.66687775,-63.00116348,39.93138504,17.40592384,47.61328888,-50.82561493,22.87200928,-10.51623344,48.40960693,-57.22716522,22.78054619,6.141391754,34.57733917,17.40592384,12.33983231,2.139300346,21.48231125,-49.29413223,17.45243263,-2.325314522,20.52302933,-36.41757965,11.95557976,-7.658922672,48.49478912,-25.92033386,14.49430656,9.516020775,14.89403915,-53.23609924,14.33941746,-12.92757893,43.50426483,17.40592384,13.03496552,8.48849678,22.68588257,-27.17233658,11.38342667,-2.20575428,0.237310677,0.264014306,1,0.002923434,0.374201536,0.469513774,1,0.004360671,0.36193186,0.506946683,1,17.40592384,0.368664652,0.413202941,1,0.00104516,0.233287796,0.248216704,1,0.002306195,0.282104969,0.284620613,1,0.001829808,0.375243753,0.409728289,1,0.002010984,0.334158331,0.363811046,1,17.40592384,0.303984463,0.298353106,1,0.001195335,0.265630424,1,0.001589028,0.338098407,0.330241352,1
-138.3052673,-540.295166,88.16947174,-288.8920898,126.9266205,-58.06499481,45.01187515,23.37971306,76.83496094,-83.53030396,38.91587448,-12.5739336,83.29324341,-57.11274719,32.70186234,7.539992332,31.52986336,-49.89470673,21.51852608,-6.048679352,30.87059021,-62.00125122,19.68803024,-9.59363842,18.10712433,7.539992332,14.24552822,-7.735754967,18.11711693,-78.86463928,20.399786,-8.745357513,23.4551239,-33.80830383,14.40632915,-3.267021179,29.11078262,-26.47458649,11.44642067,-2.527192593,10.19257164,-57.13641357,15.43425465,-17.95540619,42.19512177,7.539992332,12.40530396,5.998078346,17.59378815,-39.89198303,12.314188,-8.229276657,0.261577951,0.26566569,1,0.003257515,0.347244143,0.423524052,1,0.001258971,0.390473634,0.4361206,1,7.539992332,0.389030337,0.390506953,1,0.008112615,0.32649073,0.345017314,1,0.00612209,0.299116552,0.299323022,1,0.001132358,0.359949976,0.302208722,1,0.000566475,0.292771071,0.234956205,1,7.539992332,0.187197879,0.144777253,1,0.000469746,0.233008832,1,0.010442708,0.306986481,0.281683147,1
-143.3912354,-578.2485962,97.70483398,-308.7009583,113.8786087,-90.75083923,54.28947449,29.54121208,67.25572205,-92.17094421,42.75701904,-12.63745975,62.55700302,-40.01281738,24.28046989,5.721022606,27.68370056,-75.80670166,22.95507813,-13.12531281,39.97058487,-66.25549316,26.31610489,-1.10388279,29.89155197,5.721022606,20.99920273,-4.286616802,21.16590118,-64.26600647,20.30121613,-8.992280006,21.53478241,-32.47028732,14.05805302,-4.67484045,39.66841888,-24.14849472,12.68002415,3.291250706,8.221057892,-60.23875427,15.12469864,-15.90297127,51.83355713,5.721022606,15.08542252,11.75233269,19.32321548,-33.48859024,13.74339676,-8.188277245,0.246186705,0.256246195,1,0.019849341,0.315194368,0.381789029,1,0.003436888,0.375447959,0.413181216,1,5.721022606,0.369199395,0.365556538,1,0.001664963,0.30527091,0.325709343,1,0.001600302,0.320632607,0.2828345,1,0.001668519,0.347341865,0.313418001,1,0.002119713,0.348548144,0.31764552,1,5.721022606,0.266780019,0.227780879,1,0.001757999,0.253716826,1,0.002686918,0.284830153,0.309755504,1
-151.2085571,-512.0492554,65.21251678,-300.5253906,109.9561386,-115.1559143,64.51047516,10.78405571,88.87200928,-80.44204712,43.88916016,0.837274015,97.33003235,-51.15439987,34.65639114,12.18330193,50.164505,-49.78752136,24.21414948,-2.345877409,42.98970032,-59.52125931,22.00665474,4.216463566,26.3155632,12.18330193,16.04025078,-3.617791653,24.72395706,-58.70658112,22.07139015,-10.42683697,19.31214333,-35.133564,12.5583601,-10.77212334,51.75660324,-18.88365936,15.68955517,11.59681606,8.182672501,-60.22976685,16.64561462,-15.19365883,27.8410759,12.18330193,9.705938339,8.450837135,24.80352402,-23.68675232,11.04264259,-2.272775888,0.253407084,0.29472409,1,0.000762922,0.36121425,0.407200158,1,0.003914961,0.380002618,0.465384513,1,12.18330193,0.375890166,0.469835311,1,0.00034079,0.304573625,0.364156902,1,0.000176985,0.313977301,0.326278627,1,0.000893569,0.306655794,0.279935032,1,0.000561839,0.341662735,0.347860962,1,12.18330193,0.283258319,0.279009134,0.868058622,0.00028814,0.199394852,1,0.001888367,0.344961852,0.398656517,1
-131.8204498,-574.1453247,89.90089417,-318.5660095,130.0994415,-62.62303925,56.65273666,12.24374962,85.44004822,-79.66181183,42.89918518,-5.113511086,101.5193329,-46.75656891,37.79767609,15.30729961,25.00439835,-46.48223114,17.56220627,-2.362435102,35.46958923,-62.60529327,22.83741188,-9.708064079,22.93711853,15.30729961,16.41053009,-4.415584564,19.39527893,-46.18456268,14.83535862,-4.885295868,18.68138504,-36.72212601,14.2670269,-10.77221489,49.6113205,-29.79789734,16.94902611,1.009049654,5.404806614,-58.64677811,14.73985863,-15.0279398,44.55547333,15.30729961,12.98468304,4.334383965,15.2824831,-29.70125198,11.54549408,-3.484983921,0.266926166,0.316147748,1,0.001127694,0.356149673,0.388446629,1,0.006885082,0.395145386,0.436273783,1,15.30729961,0.371279716,0.40924561,1,0.001063702,0.249416888,0.308615029,1,0.001355824,0.301794142,0.250806212,1,0.000860538,0.274199545,0.247911334,1,0.000637166,0.339405596,0.30294013,1,15.30729961,0.24277705,0.212214813,1,0.004455933,0.287650585,1,0.000215513,0.344992906,0.328368753,1
-116.0006866,-527.3981323,82.61717224,-268.4595337,95.84952545,-80.67800903,49.21043015,29.32883453,67.54286194,-80.5483551,38.28882599,-7.405745983,60.38092804,-54.2338028,28.86518097,-7.17981863,31.65031052,-81.18640137,32.18064499,-16.64946365,41.82781219,-47.90554047,22.06906319,-6.491388321,36.86074829,-7.17981863,19.62097359,-0.235343799,13.90907478,-65.20600891,16.89330482,-12.28371716,13.22556686,-52.4875679,15.44385052,-10.81361103,36.16382217,-18.99539566,10.73449612,5.481460094,12.02876282,-65.75756073,17.05717278,-19.11704445,47.67004395,-7.17981863,13.75829124,3.191751957,15.99072933,-33.77249527,12.71319389,-5.973946571,0.249924193,0.223585991,1,0.000231263,0.308335543,0.308383137,1,0.00075305,0.357275426,0.352112561,1,-7.17981863,0.395999283,0.347665608,1,0.000577977,0.332380742,0.283749372,1,0.00065666,0.263967752,0.24521409,1,5.68E-05,0.320904374,0.230684653,1,0.000421015,0.30904144,0.224896073,1,-7.17981863,0.276978612,0.216285497,1,0.000889774,0.345072895,1,0.000147009,0.327332556,0.31024161,1
-111.1353531,-583.5167236,103.8489609,-286.7147827,141.5805206,-115.0807343,59.35452652,23.33703232,84.92809296,-131.3559875,49.49765778,-27.97693253,85.2603302,-45.79959106,31.61001587,13.8751955,31.74318695,-53.96774292,24.61710548,-13.375103,28.65201187,-47.7392807,18.31422043,-2.146503448,20.32662392,13.8751955,17.67315865,-6.784718037,27.72276115,-68.93464661,20.7007618,-4.794422626,27.19178772,-37.37828064,16.06150055,-0.567507088,37.68117523,-25.75036621,11.83296204,0.163861662,10.42255974,-61.70388794,16.98877144,-20.39420128,37.63938141,13.8751955,10.65468597,10.59983635,22.40774155,-43.98899078,14.73417377,-6.418890953,0.212196402,0.23821865,1,0.007227452,0.354020715,0.490104347,1,0.008614843,0.347936988,0.534309983,1,13.8751955,0.327499121,0.40247336,1,0.00193949,0.33559227,0.367603362,1,0.002154226,0.266083241,0.299871683,1,0.001658805,0.241695076,0.233756483,1,0.000459864,0.297582209,0.256281644,1,13.8751955,0.270056725,0.229075164,1,0.000381942,0.272290379,1,0.007711058,0.31107378,0.376132488,1
-122.907341,-519.5795898,93.13898468,-276.2221985,133.8547516,-112.4435883,64.13455963,32.49772644,85.64703369,-90.79238892,41.87166977,-6.192453861,93.92874146,-56.23464966,33.70548248,4.078417301,25.81407166,-69.42858887,26.98847389,-14.50514698,45.88200378,-56.79003143,23.40880585,3.561787605,30.50300407,4.078417301,18.08081627,0.668098271,22.98618507,-51.98438263,16.49317932,-7.111957073,14.68471336,-33.24811554,10.85394573,-8.393600464,33.3588829,-36.41811371,14.9933033,3.97094965,7.701935291,-41.8205719,13.71746445,-16.31508255,33.52800751,4.078417301,13.73528576,0.404537529,26.97477531,-27.44188309,11.15580654,-2.496076822,0.243614268,0.23809971,1,0.001173272,0.297282904,0.313740671,1,0.002741999,0.346001267,0.385571152,1,4.078417301,0.42419821,0.481569082,1,0.00111589,0.253537267,0.322700471,1,0.00119138,0.279821038,0.289368391,1,0.001008258,0.360228658,0.288704813,1,0.000958861,0.301753461,0.246907726,1,4.078417301,0.283697307,0.218384713,1,0.001585468,0.309077293,1,0.000981013,0.272461802,0.250646085,1
-127.5261688,-518.8508301,88.07189178,-272.2313232,114.5404434,-130.7171326,64.69513702,24.00522423,68.5269165,-81.08850861,34.68917465,-12.78159237,63.76123428,-54.11783981,31.25968742,3.32752943,32.65808487,-85.36642456,32.56572723,-30.18633461,37.71678925,-61.31010056,23.62268829,-2.341173887,37.57900238,3.32752943,19.79249954,-0.060594015,24.26105499,-80.5486908,20.04863548,-13.37121487,12.33636856,-30.0187149,10.30657005,-5.793734074,31.20557785,-16.22488022,11.05942917,-0.965795696,10.8622551,-48.44797516,13.51247025,-16.91887474,50.25992584,3.32752943,14.31634331,9.527991295,14.08385658,-54.12306976,13.63510609,-7.867105484,0.21123813,0.21000279,1,0.000526971,0.343251407,0.428180873,1,0.002895728,0.328832358,0.395588368,1,3.32752943,0.377381086,0.37986517,1,0.001106946,0.284528583,0.247969568,1,0.000337193,0.311029404,0.291489124,1,0.0005577,0.390524805,0.369219959,1,0.000622274,0.323633045,0.294109285,1,3.32752943,0.295947373,0.241536364,1,0.00071177,0.270014971,1,0.000550066,0.332225084,0.343442529,1
-148.1955109,-562.055542,83.6869812,-299.7359924,153.9827881,-112.6081924,73.54499817,14.5071907,65.84489441,-76.85786438,42.7429924,-4.39879179,105.2797165,-24.99299622,36.82147217,35.16313934,29.73918724,-51.75041199,20.80379486,-2.219939232,47.80680084,-52.41516876,27.15419388,-4.14120245,30.56259155,35.16313934,18.08137894,-3.972410202,26.92232895,-65.08737946,20.32849693,-5.929236889,19.13217163,-39.36195755,15.78931999,-12.30205154,28.12175751,-33.94726563,13.84698105,0.917424917,8.419725418,-39.35742188,12.03467751,-14.01604462,31.84231567,35.16313934,9.056400299,8.092224121,22.18405533,-27.697649,11.21829033,-4.09131813,0.258866026,0.253716768,1,0.004305243,0.375955939,0.440556079,1,0.013093156,0.379277766,0.449425042,1,35.16313934,0.351260483,0.408867985,1,0.000732932,0.283594608,0.345689863,1,0.000832808,0.342915624,0.343943179,1,0.001392021,0.375536352,0.397218645,1,0.002078156,0.360510498,0.355847716,0.999951422,35.16313934,0.310651422,0.252694428,1,0.005464657,0.27711615,1,0.003977697,0.320045948,0.356655061,1
-157.4454193,-583.2788696,86.9157486,-298.6560974,113.8936539,-129.3764648,62.3486824,9.846129417,63.64276886,-68.49517822,37.51059341,-5.229495525,76.54152679,-28.37978363,24.27384377,17.6463871,56.19864655,-52.04037476,23.22390938,-7.202733517,41.77435303,-74.89624023,26.25981712,5.136958599,30.80257225,17.6463871,16.20414734,-5.720851898,31.25359154,-63.65935135,24.37282944,-12.19449711,23.76691437,-34.4516449,14.81308937,-1.808209062,34.78574371,-29.04798889,14.89527607,5.10424757,11.22502518,-55.99292755,15.16760921,-16.35397911,59.54451752,17.6463871,13.2224493,14.191082,15.7670517,-30.65560341,11.87325573,-7.301494122,0.220513308,0.281946615,1,0.007923432,0.334922731,0.403590083,1,0.004383343,0.372522801,0.497059524,1,17.6463871,0.363161772,0.407634974,1,0.000407252,0.326044619,0.329645723,1,0.000366094,0.320313007,0.307351202,1,0.00342833,0.308372051,0.283174634,1,0.001817822,0.343174964,0.33150959,1,17.6463871,0.288052648,0.306386083,1,0.001781476,0.275337934,1,0.009403694,0.273289561,0.328895152,1
-156.5640411,-542.0580444,77.26852417,-302.824646,113.292984,-138.451004,61.88410187,8.062387466,70.93708801,-77.42145538,37.45569229,-10.30896854,91.27354431,-29.04275131,26.77832985,23.69183922,27.33538437,-51.40885925,20.85447121,-14.48118114,37.79398346,-54.06459808,21.36636162,-0.320049077,19.1252594,23.69183922,14.71200848,-6.954480171,19.24725914,-68.45578003,20.36756134,-11.21495438,32.12129211,-27.01681519,15.24420071,-2.39718318,25.35466576,-26.15364838,13.63075542,2.130077839,11.79490471,-54.67354584,13.05625057,-12.43994713,55.14074707,23.69183922,15.55734539,10.53737831,22.93017387,-46.04811859,15.11012077,-11.02660751,0.218128008,0.260326489,1,0.003931606,0.376089215,0.405644953,1,0.00329025,0.388367414,0.498198122,1,23.69183922,0.373383701,0.429216504,1,0.001856944,0.324017256,0.325926811,1,0.002281632,0.319832802,0.279678255,1,0.001107483,0.309115171,0.275658458,1,0.000941654,0.34197554,0.353359312,1,23.69183922,0.237314731,0.256816417,1,0.000984889,0.260873973,1,0.001439514,0.273440719,0.297059804,1
-134.1906281,-572.7964478,86.07505798,-279.1678162,146.6976624,-135.3906555,69.80810547,20.94926453,70.21733856,-99.63754272,43.33309555,-8.976098061,74.90850067,-47.57714844,28.16407585,14.12328625,34.28375244,-66.34402466,22.67893791,-9.813148499,34.83540344,-51.11277771,22.01522064,0.045366783,20.67294312,14.12328625,15.08471394,-4.268222809,33.68985748,-70.8825531,18.03662109,-5.706048489,22.46440506,-44.17432404,17.41828156,-8.039102554,31.89408302,-16.70078278,12.12046909,7.358438492,4.177892685,-54.52203369,14.96009636,-16.55105782,29.26122665,14.12328625,11.11284924,4.729942322,19.0600605,-40.09433746,12.79804802,-5.412901878,0.204096125,0.255359037,1,0.000848102,0.381062627,0.462762445,1,0.001365892,0.365298837,0.421508223,1,14.12328625,0.352069229,0.38137722,1,0.006572464,0.253961295,0.33659336,1,0.007580187,0.294275612,0.277452528,1,0.001894836,0.299250394,0.243868724,1,0.002890166,0.272204459,0.246943116,1,14.12328625,0.294913769,0.287737131,1,0.001990892,0.214412838,1,0.001928003,0.324250638,0.373309255,1
-85.06535339,-537.7230835,89.13494873,-271.6483765,120.1490936,-87.09461975,54.77985382,15.03870964,76.76391602,-87.09143066,45.26742554,-7.278469086,70.1643219,-54.24637985,27.8260231,1.031742811,31.80772781,-78.03393555,29.65330505,-12.4943552,24.09070969,-62.93955994,20.16466522,-12.99320221,37.90928268,1.031742811,19.71945381,-2.507860184,17.37751961,-61.52536011,16.57349396,-8.56685257,21.45093346,-34.01931763,12.39666653,-3.899490118,20.1271286,-22.27965927,9.605242729,-0.656677783,5.329204559,-50.15826416,15.29335499,-16.74052048,44.51029205,1.031742811,11.63939857,4.602850437,11.37015057,-41.45348358,13.24157333,-10.28617954,0.279964423,0.297428385,1,0.00180324,0.352606654,0.424865812,1,0.00438025,0.340873569,0.391477168,1,1.031742811,0.416341364,0.434067905,1,0.00128083,0.33350724,0.337587625,1,0.000898222,0.287800163,0.288930357,1,0.000469092,0.266613871,0.20711574,1,0.000252043,0.270303309,0.180473879,1,1.031742811,0.277676761,0.192671075,1,0.000635164,0.232983336,1,0.000830335,0.337451369,0.33208847,1
-176.1703644,-620.2999878,95.57093048,-328.3583679,148.3938599,-94.86281586,61.84727859,34.57883453,80.76133728,-82.54014587,40.48448563,-3.886480808,97.87287903,-38.60845184,30.20868874,13.57557869,35.29891205,-62.14181519,25.06991768,-6.002693176,53.19490051,-63.8118515,27.23199081,-1.097641468,54.99005127,13.57557869,22.46895218,7.557936668,20.86933327,-67.71191406,19.95096588,-4.564934254,25.88003159,-36.49603653,16.99439621,-6.406097889,34.36676788,-25.82072258,14.09847355,6.116159916,18.53591919,-58.2792511,20.46939468,-12.10149574,38.00519562,13.57557869,12.84576607,9.966074944,17.18651962,-22.16345215,10.66094208,-1.598544121,0.251173395,0.232856646,1,0.005769017,0.290035665,0.44612518,1,0.006719782,0.367379069,0.590612292,1,13.57557869,0.339399993,0.479768366,1,0.000818875,0.32445696,0.409080207,1,0.001494201,0.34315896,0.347002625,1,0.000836775,0.386777878,0.354242861,1,0.001512764,0.356166095,0.349474967,1,13.57557869,0.363187253,0.355001062,1,0.003127453,0.339073241,0.898831964,0.004395613,0.289946109,0.355450243,1
-162.9397278,-630.0892334,91.36912537,-328.8052673,157.4989014,-92.46401978,66.853508,34.99284744,74.63024902,-85.60986328,39.6977272,1.877111435,70.46867371,-45.37352753,29.76114464,12.71770096,27.39386749,-48.72891998,19.46121025,0.392433584,42.31616974,-54.05719757,22.47144699,0.74733144,39.07446289,12.71770096,20.85239601,0.394497186,18.52905655,-50.45632172,16.34906006,-6.176104546,44.61672211,-32.55036545,16.35083389,-5.653269291,35.24716187,-34.25693893,16.00995636,1.247311473,12.89821815,-53.73864746,15.19513321,-15.85773468,26.0942421,12.71770096,10.12058353,6.57258606,19.98885727,-32.14907074,10.63428116,-3.026386261,0.27876923,0.261223392,1,0.00114916,0.272086442,0.249051183,1,0.002036944,0.329640955,0.401758075,1,12.71770096,0.388729393,0.547944188,1,0.002388207,0.332753062,0.460650474,1,0.001963098,0.329733193,0.332190901,1,0.000601543,0.341796309,0.254755795,1,0.001329108,0.336447984,0.277294517,1,12.71770096,0.358413607,0.285748929,0.965640962,0.000795091,0.244041964,1,0.001848136,0.25984776,0.22070685,1
-130.0488739,-507.801178,86.08662415,-311.7564392,123.0658722,-72.90188599,50.34381104,30.88560867,81.01951599,-122.7687073,48.16384506,-15.46546078,70.55278015,-55.81090927,31.704813,4.859348774,46.03248978,-40.42814255,20.10249329,-0.07550209,31.53404999,-55.80780411,18.24315262,-4.582483768,34.64032745,4.859348774,16.16563416,4.921471119,21.32824135,-54.58317184,18.42694664,-10.22350502,32.45972061,-26.09403801,14.79908276,2.315512896,30.83766174,-21.34556198,13.02918339,2.720534801,8.77920723,-45.82037354,13.08946419,-14.32868481,42.6844101,4.859348774,14.19190216,9.616064072,26.02225494,-39.34827423,14.38662052,-7.172025681,0.248534706,0.270377604,1,0.004863746,0.281843305,0.380832851,1,0.007155696,0.387760371,0.390471488,1,4.859348774,0.37159273,0.333131015,1,0.000377351,0.302130014,0.262152702,1,0.000941815,0.201300234,0.216155291,1,0.000934748,0.372539431,0.319278449,1,0.000881901,0.305966556,0.246861592,1,4.859348774,0.236691296,0.165741265,0.786739469,0.000916278,0.175762266,1,0.005419638,0.355536729,0.404649198,1
-158.1963501,-557.682312,84.35767365,-323.3163147,128.6497192,-70.26585388,47.15977478,25.44407272,85.59317017,-108.3747864,43.89957428,-10.18545914,66.89030457,-58.3417511,25.89783096,-1.547114968,35.04370117,-73.32507324,25.3268795,-4.454897881,46.06156158,-62.8024559,22.14860916,-5.885680199,21.67182922,-1.547114968,16.83368874,-7.855913162,21.40856552,-43.33333588,12.3185463,-6.329093933,17.85831642,-54.83440018,19.80324745,-15.33055687,35.07424927,-16.3692646,11.58557796,5.784177303,8.391098976,-51.58596039,17.39837837,-14.35501957,31.56212234,-1.547114968,10.48380661,4.128465176,17.1432991,-23.23398209,8.954852104,1.514426947,0.24245159,0.270631428,1,0.001030802,0.368540376,0.42959258,1,0.00073561,0.376707375,0.440218806,1,-1.547114968,0.357757568,0.386194557,1,0.001628764,0.361180156,0.336830914,1,0.002238394,0.262593031,0.26888597,1,0.000899074,0.33013314,0.254400074,1,0.000639761,0.300307184,0.222518057,1,-1.547114968,0.26141715,0.228518203,1,0.000507853,0.321964979,1,0.000473158,0.268516272,0.271769911,1
